LandTrav_trials.thisRepN,LandTrav_trials.thisTrialN,LandTrav_trials.thisN,LandTrav_trials.thisIndex,text.started,text_2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Landmark.started,text_4.started,nobutton.started,yesbutton.started,nobutton.numClicks,nobutton.timesOn,nobutton.timesOff,yesbutton.numClicks,yesbutton.timesOn,yesbutton.timesOff,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,8.306117400003131,11.31551820000459,11.31551820000459,space,0.8517089999950258,,,,,,,,,,,,265031,001,2023-02-21_10h55.08.677,SEAL_LandTrav,2022.2.5,59.86582870406442,
,,,,,,,,,26.557628900001873,26.557628900001873,26.557628900001873,26.557628900001873,6,"[1.6895590999920387, 1.672967200007406, 0.6132080999959726, 0.640971000000718, 0.24220079999940936, 1.145255299998098]","[1.6895662000024458, 1.6729756999993697, 0.613212799988105, 0.6409814000071492, 0.2422119999973802, 1.1452665999968303]",6,"[0.6359856000053696, 0.6930938000004971, 0.567181199992774, 0.6559482000011485, 0.7883444000035524, 0.6792512999963947]","[0.6359948000026634, 0.6930983999918681, 0.5671907999931136, 0.6559562000038568, 0.7883546000084607, 0.679263699988951]",27.592209499998717,,,,,,,
