LandTrav_trials.thisRepN,LandTrav_trials.thisTrialN,LandTrav_trials.thisN,LandTrav_trials.thisIndex,text.started,text.stopped,text_2.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Landmark.started,text_4.started,key_resp.started,text_5.started,key_resp.keys,key_resp.rt,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10.246463999996195,13.249911699997028,13.249911699997028,13.249911699997028,space,6.36736319999909,,,,,,,,,235406,001,2023-02-21_10h18.30.579,SEAL_LandTrav,2022.2.5,59.86271086060777,
,,,,,,,,,,45.31407729999046,45.31407729999046,45.31407729999046,45.31407729999046,space,0.4889465000014752,45.81606889999239,48.81632649998937,,,,,,,
